geo,geo_label,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ITF1,Abruzzo,2020,82.9,
ITF2,Molise,2009,82.1,
ITF2,Molise,2010,82.2,
ITF2,Molise,2011,82.3,
ITF2,Molise,2012,82.7,
ITF2,Molise,2013,82.8,
ITF2,Molise,2014,82.8,
ITF2,Molise,2015,82.6,
ITF2,Molise,2016,83.4,
ITF2,Molise,2017,82.7,
ITF2,Molise,2018,83.3,
ITF2,Molise,2019,83.6,b
ITF2,Molise,2020,82.4,
ITF3,Campania,2009,80.2,
ITF3,Campania,2010,80.5,
ITF3,Campania,2011,80.6,
ITF3,Campania,2012,80.8,
ITF3,Campania,2013,81.1,
ITF3,Campania,2014,81.5,
ITF3,Campania,2015,80.8,
ITF3,Campania,2016,81.7,
ITF3,Campania,2017,81.3,
ITF3,Campania,2018,81.9,
ITF3,Campania,2019,82.1,b
ITF3,Campania,2020,81.2,
ITF4,Puglia,2009,81.9,
ITF4,Puglia,2010,82.5,
ITF4,Puglia,2011,82.5,
ITF4,Puglia,2012,82.7,
ITF4,Puglia,2013,83.1,
ITF4,Puglia,2014,83.2,
ITF4,Puglia,2015,82.8,
ITF4,Puglia,2016,83.5,
ITF4,Puglia,2017,83.1,
ITF4,Puglia,2018,83.6,
ITF4,Puglia,2019,83.7,b
ITF4,Puglia,2020,82.7,
ITF5,Basilicata,2009,82.1,
ITF5,Basilicata,2010,82.6,
ITF5,Basilicata,2011,82.5,
ITF5,Basilicata,2012,82.6,
ITF5,Basilicata,2013,82.8,
ITF5,Basilicata,2014,83.1,
ITF5,Basilicata,2015,82.4,
ITF5,Basilicata,2016,83.1,
ITF5,Basilicata,2017,82.7,
ITF5,Basilicata,2018,83.1,
ITF5,Basilicata,2019,83,b
ITF5,Basilicata,2020,82.8,
ITF6,Calabria,2009,81.4,
ITF6,Calabria,2010,82.1,
ITF6,Calabria,2011,82,
ITF6,Calabria,2012,82,
ITF6,Calabria,2013,82.5,
ITF6,Calabria,2014,82.5,
ITF6,Calabria,2015,82.3,
ITF6,Calabria,2016,82.9,
ITF6,Calabria,2017,82.4,
ITF6,Calabria,2018,83,
ITF6,Calabria,2019,82.8,b
ITF6,Calabria,2020,82.5,
ITG1,Sicilia,2009,80.7,
ITG1,Sicilia,2010,81.4,
ITG1,Sicilia,2011,81.2,
ITG1,Sicilia,2012,81.4,
ITG1,Sicilia,2013,81.9,
ITG1,Sicilia,2014,82.2,
ITG1,Sicilia,2015,81.7,
ITG1,Sicilia,2016,82.4,
ITG1,Sicilia,2017,81.8,
ITG1,Sicilia,2018,82.3,
ITG1,Sicilia,2019,82.3,b
ITG1,Sicilia,2020,81.9,
ITG2,Sardegna,2009,81.6,
ITG2,Sardegna,2010,82.3,
ITG2,Sardegna,2011,82.3,
ITG2,Sardegna,2012,82.3,
ITG2,Sardegna,2013,82.8,
ITG2,Sardegna,2014,83.2,
ITG2,Sardegna,2015,82.8,
ITG2,Sardegna,2016,83.3,
ITG2,Sardegna,2017,83.2,
ITG2,Sardegna,2018,83.8,
ITG2,Sardegna,2019,83.6,b
ITG2,Sardegna,2020,82.8,
ITH1,Provincia Autonoma di Bolzano/Bozen,2009,83.2,
ITH1,Provincia Autonoma di Bolzano/Bozen,2010,83.4,
ITH1,Provincia Autonoma di Bolzano/Bozen,2011,83.7,
ITH1,Provincia Autonoma di Bolzano/Bozen,2012,83.3,
ITH1,Provincia Autonoma di Bolzano/Bozen,2013,83.9,
ITH1,Provincia Autonoma di Bolzano/Bozen,2014,84,
ITH1,Provincia Autonoma di Bolzano/Bozen,2015,83.6,
ITH1,Provincia Autonoma di Bolzano/Bozen,2016,84.1,
ITH1,Provincia Autonoma di Bolzano/Bozen,2017,84.3,
ITH1,Provincia Autonoma di Bolzano/Bozen,2018,84.4,
ITH1,Provincia Autonoma di Bolzano/Bozen,2019,84.5,b
ITH1,Provincia Autonoma di Bolzano/Bozen,2020,82.8,
ITH2,Provincia Autonoma di Trento,2009,83.1,
ITH2,Provincia Autonoma di Trento,2010,83.2,
ITH2,Provincia Autonoma di Trento,2011,83.9,
ITH2,Provincia Autonoma di Trento,2012,83.9,
ITH2,Provincia Autonoma di Trento,2013,83.9,
ITH2,Provincia Autonoma di Trento,2014,84.4,
ITH2,Provincia Autonoma di Trento,2015,84,
ITH2,Provincia Autonoma di Trento,2016,84.3,
ITH2,Provincia Autonoma di Trento,2017,84.4,
ITH2,Provincia Autonoma di Trento,2018,84.6,
ITH2,Provincia Autonoma di Trento,2019,84.9,b
ITH2,Provincia Autonoma di Trento,2020,82.8,
ITH3,Veneto,2009,82.7,
ITH3,Veneto,2010,82.9,
ITH3,Veneto,2011,83.1,
ITH3,Veneto,2012,83,
ITH3,Veneto,2013,83.4,
ITH3,Veneto,2014,83.8,
ITH3,Veneto,2015,83.3,
ITH3,Veneto,2016,83.9,
ITH3,Veneto,2017,83.9,
ITH3,Veneto,2018,84,
ITH3,Veneto,2019,84.3,b
ITH3,Veneto,2020,83.1,
ITH4,Friuli-Venezia Giulia,2009,82,
ITH4,Friuli-Venezia Giulia,2010,82.3,
ITH4,Friuli-Venezia Giulia,2011,82.4,
ITH4,Friuli-Venezia Giulia,2012,82.5,
ITH4,Friuli-Venezia Giulia,2013,82.6,
ITH4,Friuli-Venezia Giulia,2014,83.4,
ITH4,Friuli-Venezia Giulia,2015,82.8,
ITH4,Friuli-Venezia Giulia,2016,83.5,
ITH4,Friuli-Venezia Giulia,2017,83.5,
ITH4,Friuli-Venezia Giulia,2018,83.5,
ITH4,Friuli-Venezia Giulia,2019,83.9,b
ITH4,Friuli-Venezia Giulia,2020,82.8,
ITH5,Emilia-Romagna,2009,82.5,
ITH5,Emilia-Romagna,2010,82.9,
ITH5,Emilia-Romagna,2011,83.1,
ITH5,Emilia-Romagna,2012,82.9,
ITH5,Emilia-Romagna,2013,83.4,
ITH5,Emilia-Romagna,2014,83.7,
ITH5,Emilia-Romagna,2015,83.2,
ITH5,Emilia-Romagna,2016,83.7,
ITH5,Emilia-Romagna,2017,83.6,
ITH5,Emilia-Romagna,2018,83.9,
ITH5,Emilia-Romagna,2019,84,b
ITH5,Emilia-Romagna,2020,82.6,
ITI1,Toscana,2009,82.5,
ITI1,Toscana,2010,82.9,
ITI1,Toscana,2011,83.1,
ITI1,Toscana,2012,82.9,
ITI1,Toscana,2013,83.4,
ITI1,Toscana,2014,83.8,
ITI1,Toscana,2015,83.1,
ITI1,Toscana,2016,83.9,
ITI1,Toscana,2017,83.7,
ITI1,Toscana,2018,84,
ITI1,Toscana,2019,84.1,b
ITI1,Toscana,2020,83.4,
ITI2,Umbria,2009,82.8,
ITI2,Umbria,2010,82.9,
ITI2,Umbria,2011,83.3,
ITI2,Umbria,2012,82.9,
ITI2,Umbria,2013,83.3,
ITI2,Umbria,2014,84,
ITI2,Umbria,2015,83.2,
ITI2,Umbria,2016,84.1,
ITI2,Umbria,2017,83.9,
ITI2,Umbria,2018,84.3,
ITI2,Umbria,2019,84.5,b
ITI2,Umbria,2020,83.7,
ITI3,Marche,2009,83,
ITI3,Marche,2010,83.5,
ITI3,Marche,2011,83.5,
ITI3,Marche,2012,83.4,
ITI3,Marche,2013,83.6,
ITI3,Marche,2014,84,
ITI3,Marche,2015,83.3,
ITI3,Marche,2016,84,
ITI3,Marche,2017,83.6,
ITI3,Marche,2018,84.4,
ITI3,Marche,2019,84.4,b
ITI3,Marche,2020,83.2,
ITI4,Lazio,2009,81.4,
ITI4,Lazio,2010,81.7,
ITI4,Lazio,2011,81.9,
ITI4,Lazio,2012,82,
ITI4,Lazio,2013,82.8,
ITI4,Lazio,2014,83.1,
ITI4,Lazio,2015,82.7,
ITI4,Lazio,2016,83.2,
ITI4,Lazio,2017,83,
ITI4,Lazio,2018,83.6,
ITI4,Lazio,2019,83.8,b
ITI4,Lazio,2020,83.1,
LI00,Liechtenstein,2009,81.7,
LI00,Liechtenstein,2010,81.8,
LI00,Liechtenstein,2011,81.9,
LI00,Liechtenstein,2012,82.5,
LI00,Liechtenstein,2013,82.5,
LI00,Liechtenstein,2014,82.1,
LI00,Liechtenstein,2015,82.7,
LI00,Liechtenstein,2016,82.3,
LI00,Liechtenstein,2017,83.7,
LI00,Liechtenstein,2018,83.1,
LI00,Liechtenstein,2019,84.3,
LI00,Liechtenstein,2020,81.8,
LT01,Sostines regionas,2009,73.2,
LT01,Sostines regionas,2010,73.7,
LT01,Sostines regionas,2011,74.1,
LT01,Sostines regionas,2012,74.2,
LT01,Sostines regionas,2013,74.3,
LT01,Sostines regionas,2014,74.8,
LT01,Sostines regionas,2015,75,
LT01,Sostines regionas,2016,75.3,
LT01,Sostines regionas,2017,76.3,
LT01,Sostines regionas,2018,76.3,
LT01,Sostines regionas,2019,76.9,
LT01,Sostines regionas,2020,75.8,
LT02,Vidurio ir vakaru Lietuvos regionas,2009,72.8,
LT02,Vidurio ir vakaru Lietuvos regionas,2010,73.1,
LT02,Vidurio ir vakaru Lietuvos regionas,2011,73.6,
LT02,Vidurio ir vakaru Lietuvos regionas,2012,74.1,
LT02,Vidurio ir vakaru Lietuvos regionas,2013,74.1,
LT02,Vidurio ir vakaru Lietuvos regionas,2014,74.7,
LT02,Vidurio ir vakaru Lietuvos regionas,2015,74.4,
LT02,Vidurio ir vakaru Lietuvos regionas,2016,74.8,
LT02,Vidurio ir vakaru Lietuvos regionas,2017,75.6,
LT02,Vidurio ir vakaru Lietuvos regionas,2018,75.9,
LT02,Vidurio ir vakaru Lietuvos regionas,2019,76.4,
LT02,Vidurio ir vakaru Lietuvos regionas,2020,74.8,
LU00,Luxembourg,2009,80.8,
LU00,Luxembourg,2010,80.8,
LU00,Luxembourg,2011,81.1,
LU00,Luxembourg,2012,81.5,
LU00,Luxembourg,2013,81.9,
LU00,Luxembourg,2014,82.3,
LU00,Luxembourg,2015,82.4,
LU00,Luxembourg,2016,82.7,
LU00,Luxembourg,2017,82.1,
LU00,Luxembourg,2018,82.3,
LU00,Luxembourg,2019,82.7,
LU00,Luxembourg,2020,82.2,
LV00,Latvija,2009,72.8,
LV00,Latvija,2010,73.1,
LV00,Latvija,2011,73.9,
LV00,Latvija,2012,74.1,
LV00,Latvija,2013,74.3,
LV00,Latvija,2014,74.5,
LV00,Latvija,2015,74.8,
LV00,Latvija,2016,74.9,
LV00,Latvija,2017,74.9,
LV00,Latvija,2018,75.1,
LV00,Latvija,2019,75.7,
LV00,Latvija,2020,75.5,
ME00,Crna Gora,2009,75.2,
ME00,Crna Gora,2010,76.1,
ME00,Crna Gora,2011,76.1,
ME00,Crna Gora,2012,76.4,
ME00,Crna Gora,2013,76.5,
ME00,Crna Gora,2014,76.5,
ME00,Crna Gora,2015,76.5,
ME00,Crna Gora,2016,76.5,
ME00,Crna Gora,2017,76.6,
ME00,Crna Gora,2018,76.9,
ME00,Crna Gora,2019,76.7,
ME00,Crna Gora,2020,75.9,
MK00,Severna Makedonija,2009,74.4,
MK00,Severna Makedonija,2010,75,
MK00,Severna Makedonija,2011,75.1,
MK00,Severna Makedonija,2012,74.9,
MK00,Severna Makedonija,2013,75.5,
MK00,Severna Makedonija,2014,75.5,
MK00,Severna Makedonija,2015,75.5,
MK00,Severna Makedonija,2016,75.4,
MK00,Severna Makedonija,2017,76,
MK00,Severna Makedonija,2018,76.7,
MK00,Severna Makedonija,2019,76.6,
MK00,Severna Makedonija,2020,74.4,
MT00,Malta,2009,80.4,
MT00,Malta,2010,81.5,
MT00,Malta,2011,80.9,
MT00,Malta,2012,80.9,
MT00,Malta,2013,81.9,
MT00,Malta,2014,82.1,
MT00,Malta,2015,82,
MT00,Malta,2016,82.6,
MT00,Malta,2017,82.4,
MT00,Malta,2018,82.5,
MT00,Malta,2019,82.9,
MT00,Malta,2020,82.3,
NL11,Groningen,2009,80.1,
NL11,Groningen,2010,80,
NL11,Groningen,2011,80.3,
NL11,Groningen,2012,80,
NL11,Groningen,2013,80.3,
NL11,Groningen,2014,80.7,
NL11,Groningen,2015,80.7,
NL11,Groningen,2016,80.8,
NL11,Groningen,2017,80.8,
NL11,Groningen,2018,81,
NL11,Groningen,2019,81.3,
NL11,Groningen,2020,81.1,
NL12,Friesland (NL),2009,80.8,
NL12,Friesland (NL),2010,81.1,
NL12,Friesland (NL),2011,81.2,
NL12,Friesland (NL),2012,81,
NL12,Friesland (NL),2013,81,
NL12,Friesland (NL),2014,81.6,
NL12,Friesland (NL),2015,81.5,
NL12,Friesland (NL),2016,81.3,
NL12,Friesland (NL),2017,81.7,
NL12,Friesland (NL),2018,81.7,
NL12,Friesland (NL),2019,82,
NL12,Friesland (NL),2020,81.9,
NL13,Drenthe,2009,80.8,
NL13,Drenthe,2010,80.9,
NL13,Drenthe,2011,81.1,
NL13,Drenthe,2012,80.9,
NL13,Drenthe,2013,81.2,
NL13,Drenthe,2014,81.9,
NL13,Drenthe,2015,81.3,
NL13,Drenthe,2016,81.4,
NL13,Drenthe,2017,81.3,
NL13,Drenthe,2018,81.6,
NL13,Drenthe,2019,81.9,
NL13,Drenthe,2020,81.6,
NL21,Overijssel,2009,80.5,
NL21,Overijssel,2010,80.8,
NL21,Overijssel,2011,81.1,
NL21,Overijssel,2012,81.2,
NL21,Overijssel,2013,81.2,
NL21,Overijssel,2014,81.6,
NL21,Overijssel,2015,81.5,
NL21,Overijssel,2016,81.6,
NL21,Overijssel,2017,81.7,
NL21,Overijssel,2018,81.7,
NL21,Overijssel,2019,81.9,
NL21,Overijssel,2020,81.2,
NL22,Gelderland,2009,80.8,
NL22,Gelderland,2010,80.9,
NL22,Gelderland,2011,81.3,
NL22,Gelderland,2012,81.1,
NL22,Gelderland,2013,81.5,
NL22,Gelderland,2014,81.9,
NL22,Gelderland,2015,81.7,
NL22,Gelderland,2016,81.8,
NL22,Gelderland,2017,81.8,
NL22,Gelderland,2018,81.8,
NL22,Gelderland,2019,82.1,
NL22,Gelderland,2020,81.4,
NL23,Flevoland,2009,81,
NL23,Flevoland,2010,80.9,
NL23,Flevoland,2011,80.9,
NL23,Flevoland,2012,81.1,
NL23,Flevoland,2013,81.3,
NL23,Flevoland,2014,82.3,
NL23,Flevoland,2015,81.9,
NL23,Flevoland,2016,81.7,
NL23,Flevoland,2017,82.5,
NL23,Flevoland,2018,81.9,
NL23,Flevoland,2019,82.4,
NL23,Flevoland,2020,81.7,
NL31,Utrecht,2009,81.5,
NL31,Utrecht,2010,81.5,
NL31,Utrecht,2011,81.7,
NL31,Utrecht,2012,81.9,
NL31,Utrecht,2013,82,
NL31,Utrecht,2014,82.2,
NL31,Utrecht,2015,82.1,
NL31,Utrecht,2016,82.1,
NL31,Utrecht,2017,82.3,
NL31,Utrecht,2018,82.4,
NL31,Utrecht,2019,82.7,
NL31,Utrecht,2020,81.8,
NL32,Noord-Holland,2009,81,
NL32,Noord-Holland,2010,81.3,
NL32,Noord-Holland,2011,81.4,
NL32,Noord-Holland,2012,81.2,
NL32,Noord-Holland,2013,81.5,
NL32,Noord-Holland,2014,81.8,
NL32,Noord-Holland,2015,81.6,
NL32,Noord-Holland,2016,81.6,
NL32,Noord-Holland,2017,82,
NL32,Noord-Holland,2018,82.1,
NL32,Noord-Holland,2019,82.4,
NL32,Noord-Holland,2020,81.7,
NL33,Zuid-Holland,2009,80.9,
NL33,Zuid-Holland,2010,81,
NL33,Zuid-Holland,2011,81.5,
NL33,Zuid-Holland,2012,81.2,
NL33,Zuid-Holland,2013,81.6,
NL33,Zuid-Holland,2014,82,
NL33,Zuid-Holland,2015,81.8,
NL33,Zuid-Holland,2016,81.8,
NL33,Zuid-Holland,2017,82,
NL33,Zuid-Holland,2018,81.9,
NL33,Zuid-Holland,2019,82.2,
NL33,Zuid-Holland,2020,81.3,
NL34,Zeeland,2009,81.8,
NL34,Zeeland,2010,81.1,
NL34,Zeeland,2011,81.8,
NL34,Zeeland,2012,81.9,
NL34,Zeeland,2013,81.7,
NL34,Zeeland,2014,82.8,
NL34,Zeeland,2015,82.3,
NL34,Zeeland,2016,82.1,
NL34,Zeeland,2017,82,
NL34,Zeeland,2018,82.1,
NL34,Zeeland,2019,82.6,
NL34,Zeeland,2020,82.4,
NL41,Noord-Brabant,2009,80.8,
NL41,Noord-Brabant,2010,81.1,
NL41,Noord-Brabant,2011,81.3,
NL41,Noord-Brabant,2012,81.3,
NL41,Noord-Brabant,2013,81.5,
NL41,Noord-Brabant,2014,81.7,
NL41,Noord-Brabant,2015,81.5,
NL41,Noord-Brabant,2016,81.6,
NL41,Noord-Brabant,2017,81.7,
NL41,Noord-Brabant,2018,81.9,
NL41,Noord-Brabant,2019,82.3,
NL41,Noord-Brabant,2020,81.1,
NL42,Limburg (NL),2009,80.6,
NL42,Limburg (NL),2010,80.5,
NL42,Limburg (NL),2011,81,
NL42,Limburg (NL),2012,80.8,
NL42,Limburg (NL),2013,81.1,
NL42,Limburg (NL),2014,81.6,
NL42,Limburg (NL),2015,81,
NL42,Limburg (NL),2016,81.5,
NL42,Limburg (NL),2017,81.5,
NL42,Limburg (NL),2018,81.8,
NL42,Limburg (NL),2019,81.8,
NL42,Limburg (NL),2020,80.9,
NO01,Oslo og Akershus (statistical region 2016),2009,81.3,
NO01,Oslo og Akershus (statistical region 2016),2010,81.5,
NO01,Oslo og Akershus (statistical region 2016),2011,81.8,
NO01,Oslo og Akershus (statistical region 2016),2012,81.8,
NO01,Oslo og Akershus (statistical region 2016),2013,82.3,
NO01,Oslo og Akershus (statistical region 2016),2014,82.7,
NO01,Oslo og Akershus (statistical region 2016),2015,81.3,
NO01,Oslo og Akershus (statistical region 2016),2016,83,
NO01,Oslo og Akershus (statistical region 2016),2017,83.2,
NO01,Oslo og Akershus (statistical region 2016),2018,83.4,
NO01,Oslo og Akershus (statistical region 2016),2019,83.8,
NO01,Oslo og Akershus (statistical region 2016),2020,,
NO02,Innlandet,2009,80.1,
NO02,Innlandet,2010,80.3,
NO02,Innlandet,2011,81,
NO02,Innlandet,2012,80.6,
NO02,Innlandet,2013,80.9,
NO02,Innlandet,2014,81.2,
NO02,Innlandet,2015,82,
NO02,Innlandet,2016,81.7,
NO02,Innlandet,2017,81.9,
NO02,Innlandet,2018,81.7,
NO02,Innlandet,2019,82,
NO02,Innlandet,2020,82.5,
NO03,Sør-Østlandet (statistical region 2016),2009,80.3,
NO03,Sør-Østlandet (statistical region 2016),2010,80.8,
NO03,Sør-Østlandet (statistical region 2016),2011,81.1,
NO03,Sør-Østlandet (statistical region 2016),2012,81.1,
NO03,Sør-Østlandet (statistical region 2016),2013,81.3,
NO03,Sør-Østlandet (statistical region 2016),2014,81.7,
NO03,Sør-Østlandet (statistical region 2016),2015,82.3,
NO03,Sør-Østlandet (statistical region 2016),2016,82.1,
NO03,Sør-Østlandet (statistical region 2016),2017,82.2,
NO03,Sør-Østlandet (statistical region 2016),2018,82.6,
NO03,Sør-Østlandet (statistical region 2016),2019,82.7,
NO03,Sør-Østlandet (statistical region 2016),2020,,
NO04,Agder og Rogaland (statistical region 2016),2009,81.2,
NO04,Agder og Rogaland (statistical region 2016),2010,81,
NO04,Agder og Rogaland (statistical region 2016),2011,81.2,
NO04,Agder og Rogaland (statistical region 2016),2012,81.5,
NO04,Agder og Rogaland (statistical region 2016),2013,81.9,
NO04,Agder og Rogaland (statistical region 2016),2014,82.5,
NO04,Agder og Rogaland (statistical region 2016),2015,83,
NO04,Agder og Rogaland (statistical region 2016),2016,82.5,
NO04,Agder og Rogaland (statistical region 2016),2017,82.7,
NO04,Agder og Rogaland (statistical region 2016),2018,82.4,
NO04,Agder og Rogaland (statistical region 2016),2019,83,
NO04,Agder og Rogaland (statistical region 2016),2020,,
NO05,Vestlandet (statistical region 2016),2009,82,
NO05,Vestlandet (statistical region 2016),2010,82,
NO05,Vestlandet (statistical region 2016),2011,82,
NO05,Vestlandet (statistical region 2016),2012,82.2,
NO05,Vestlandet (statistical region 2016),2013,82.4,
NO05,Vestlandet (statistical region 2016),2014,82.8,
NO05,Vestlandet (statistical region 2016),2015,83.1,
NO05,Vestlandet (statistical region 2016),2016,82.7,
NO05,Vestlandet (statistical region 2016),2017,83.4,
NO05,Vestlandet (statistical region 2016),2018,83.4,
NO05,Vestlandet (statistical region 2016),2019,83.6,
NO05,Vestlandet (statistical region 2016),2020,,
NO06,Trøndelag,2009,81.3,
NO06,Trøndelag,2010,81.4,
NO06,Trøndelag,2011,81.5,
NO06,Trøndelag,2012,82.1,
NO06,Trøndelag,2013,82.1,
NO06,Trøndelag,2014,82.3,
NO06,Trøndelag,2015,83.1,
NO06,Trøndelag,2016,82.8,
NO06,Trøndelag,2017,82.6,
NO06,Trøndelag,2018,83,
NO06,Trøndelag,2019,83.1,
NO06,Trøndelag,2020,83.8,
NO07,Nord-Norge,2009,80.7,
NO07,Nord-Norge,2010,80.7,
NO07,Nord-Norge,2011,80.6,
NO07,Nord-Norge,2012,80.9,
NO07,Nord-Norge,2013,81.1,
NO07,Nord-Norge,2014,81.7,
NO07,Nord-Norge,2015,82.3,
NO07,Nord-Norge,2016,81.9,
NO07,Nord-Norge,2017,82.1,
NO07,Nord-Norge,2018,82.2,
NO07,Nord-Norge,2019,81.8,
NO07,Nord-Norge,2020,82.5,
PL21,Malopolskie,2009,77.2,
PL21,Malopolskie,2010,77.8,
PL21,Malopolskie,2011,78.1,
PL21,Malopolskie,2012,78.1,
PL21,Malopolskie,2013,78.5,
PL21,Malopolskie,2014,79.1,
PL21,Malopolskie,2015,78.8,
PL21,Malopolskie,2016,79.3,
PL21,Malopolskie,2017,79.1,
PL21,Malopolskie,2018,79.1,
PL21,Malopolskie,2019,79.2,
PL21,Malopolskie,2020,77.6,
PL22,Slaskie,2009,75.2,
PL22,Slaskie,2010,75.8,
PL22,Slaskie,2011,76,
PL22,Slaskie,2012,76.1,
PL22,Slaskie,2013,76.3,
PL22,Slaskie,2014,77,
PL22,Slaskie,2015,76.7,
PL22,Slaskie,2016,77.4,
PL22,Slaskie,2017,77.2,
PL22,Slaskie,2018,77.2,
PL22,Slaskie,2019,77.5,
PL22,Slaskie,2020,76.1,
PL41,Wielkopolskie,2009,76,
PL41,Wielkopolskie,2010,76.7,
PL41,Wielkopolskie,2011,77.1,
PL41,Wielkopolskie,2012,77.1,
PL41,Wielkopolskie,2013,77.2,
PL41,Wielkopolskie,2014,77.8,
PL41,Wielkopolskie,2015,77.4,
PL41,Wielkopolskie,2016,78,
PL41,Wielkopolskie,2017,77.9,
PL41,Wielkopolskie,2018,77.6,
PL41,Wielkopolskie,2019,78.1,
PL41,Wielkopolskie,2020,76.6,
PL42,Zachodniopomorskie,2009,75.4,
PL42,Zachodniopomorskie,2010,76,
PL42,Zachodniopomorskie,2011,76.6,
PL42,Zachodniopomorskie,2012,76.8,
PL42,Zachodniopomorskie,2013,76.7,
PL42,Zachodniopomorskie,2014,77.6,
PL42,Zachodniopomorskie,2015,77.4,
PL42,Zachodniopomorskie,2016,77.7,
PL42,Zachodniopomorskie,2017,77.6,
PL42,Zachodniopomorskie,2018,77.3,
PL42,Zachodniopomorskie,2019,77.5,
PL42,Zachodniopomorskie,2020,76.2,
PL43,Lubuskie,2009,75.2,
PL43,Lubuskie,2010,76.1,
PL43,Lubuskie,2011,76,
PL43,Lubuskie,2012,76.5,
PL43,Lubuskie,2013,76.3,
PL43,Lubuskie,2014,77.4,
PL43,Lubuskie,2015,76.9,
PL43,Lubuskie,2016,77.4,
PL43,Lubuskie,2017,77.3,
PL43,Lubuskie,2018,76.9,
PL43,Lubuskie,2019,76.9,
PL43,Lubuskie,2020,75.8,
PL51,Dolnoslaskie,2009,75.3,
PL51,Dolnoslaskie,2010,76.2,
PL51,Dolnoslaskie,2011,76.7,
PL51,Dolnoslaskie,2012,76.6,
PL51,Dolnoslaskie,2013,76.9,
PL51,Dolnoslaskie,2014,77.4,
PL51,Dolnoslaskie,2015,77.2,
PL51,Dolnoslaskie,2016,77.7,
PL51,Dolnoslaskie,2017,77.4,
PL51,Dolnoslaskie,2018,77.2,
PL51,Dolnoslaskie,2019,77.5,
PL51,Dolnoslaskie,2020,76.2,
PL52,Opolskie,2009,76.9,
PL52,Opolskie,2010,77,
PL52,Opolskie,2011,77.5,
PL52,Opolskie,2012,77.1,
PL52,Opolskie,2013,77.2,
PL52,Opolskie,2014,78.1,
PL52,Opolskie,2015,77.5,
PL52,Opolskie,2016,78.2,
PL52,Opolskie,2017,77.6,
PL52,Opolskie,2018,78,
PL52,Opolskie,2019,78.2,
PL52,Opolskie,2020,76.6,
PL61,Kujawsko-Pomorskie,2009,75.4,
PL61,Kujawsko-Pomorskie,2010,75.7,
PL61,Kujawsko-Pomorskie,2011,76.6,
PL61,Kujawsko-Pomorskie,2012,76.6,
PL61,Kujawsko-Pomorskie,2013,76.9,
PL61,Kujawsko-Pomorskie,2014,77.5,
PL61,Kujawsko-Pomorskie,2015,77.6,
PL61,Kujawsko-Pomorskie,2016,77.8,
PL61,Kujawsko-Pomorskie,2017,77.7,
PL61,Kujawsko-Pomorskie,2018,77.2,
PL61,Kujawsko-Pomorskie,2019,77.5,
PL61,Kujawsko-Pomorskie,2020,76.3,
PL62,Warminsko-Mazurskie,2009,75.3,
PL62,Warminsko-Mazurskie,2010,76.1,
PL62,Warminsko-Mazurskie,2011,76.5,
PL62,Warminsko-Mazurskie,2012,76.5,
PL62,Warminsko-Mazurskie,2013,76.3,
PL62,Warminsko-Mazurskie,2014,77.4,
PL62,Warminsko-Mazurskie,2015,77.1,
PL62,Warminsko-Mazurskie,2016,77.1,
PL62,Warminsko-Mazurskie,2017,77.1,
PL62,Warminsko-Mazurskie,2018,76.9,
PL62,Warminsko-Mazurskie,2019,77.2,
PL62,Warminsko-Mazurskie,2020,76.1,
PL63,Pomorskie,2009,76.5,
PL63,Pomorskie,2010,77.2,
PL63,Pomorskie,2011,77.7,
PL63,Pomorskie,2012,77.3,
PL63,Pomorskie,2013,77.9,
PL63,Pomorskie,2014,78.2,
PL63,Pomorskie,2015,78,
PL63,Pomorskie,2016,78.3,
PL63,Pomorskie,2017,78.4,
PL63,Pomorskie,2018,78.2,
PL63,Pomorskie,2019,78.5,
PL63,Pomorskie,2020,77.2,
PL71,Lódzkie,2009,,
PL71,Lódzkie,2010,,
PL71,Lódzkie,2011,,
PL71,Lódzkie,2012,,
PL71,Lódzkie,2013,75.4,
PL71,Lódzkie,2014,76.3,
PL71,Lódzkie,2015,75.9,
PL71,Lódzkie,2016,76.5,
PL71,Lódzkie,2017,76.4,
PL71,Lódzkie,2018,76.3,
PL71,Lódzkie,2019,76.9,
PL71,Lódzkie,2020,75.3,
PL72,Swietokrzyskie,2009,,
PL72,Swietokrzyskie,2010,,
PL72,Swietokrzyskie,2011,,
PL72,Swietokrzyskie,2012,,
PL72,Swietokrzyskie,2013,77.1,
PL72,Swietokrzyskie,2014,77.9,
PL72,Swietokrzyskie,2015,77.4,
PL72,Swietokrzyskie,2016,77.9,
PL72,Swietokrzyskie,2017,77.9,
PL72,Swietokrzyskie,2018,77.7,
PL72,Swietokrzyskie,2019,78,
PL72,Swietokrzyskie,2020,76.1,
PL81,Lubelskie,2009,,
PL81,Lubelskie,2010,,
PL81,Lubelskie,2011,,
PL81,Lubelskie,2012,,
PL81,Lubelskie,2013,77.1,
PL81,Lubelskie,2014,77.8,
PL81,Lubelskie,2015,77.8,
PL81,Lubelskie,2016,78.2,
PL81,Lubelskie,2017,77.8,
PL81,Lubelskie,2018,77.8,
PL81,Lubelskie,2019,78.2,
PL81,Lubelskie,2020,76.5,
PL82,Podkarpackie,2009,,
PL82,Podkarpackie,2010,,
PL82,Podkarpackie,2011,,
PL82,Podkarpackie,2012,,
PL82,Podkarpackie,2013,78.6,
PL82,Podkarpackie,2014,79,
PL82,Podkarpackie,2015,78.7,
