geo,geo_label,time_period,obs_value,geo_country,country
NO07,Nord-Norge,2016,81.9,NO,Norway
NO07,Nord-Norge,2017,82.1,NO,Norway
NO07,Nord-Norge,2018,82.2,NO,Norway
PL21,Malopolskie,2009,77.2,PL,Poland
PL21,Malopolskie,2010,77.8,PL,Poland
PL21,Malopolskie,2011,78.1,PL,Poland
PL21,Malopolskie,2012,78.1,PL,Poland
PL21,Malopolskie,2013,78.5,PL,Poland
PL21,Malopolskie,2014,79.1,PL,Poland
PL21,Malopolskie,2015,78.8,PL,Poland
PL21,Malopolskie,2016,79.3,PL,Poland
PL21,Malopolskie,2017,79.1,PL,Poland
PL21,Malopolskie,2018,79.1,PL,Poland
PL22,Slaskie,2009,75.2,PL,Poland
PL22,Slaskie,2010,75.8,PL,Poland
PL22,Slaskie,2011,76.0,PL,Poland
PL22,Slaskie,2012,76.1,PL,Poland
PL22,Slaskie,2013,76.3,PL,Poland
PL22,Slaskie,2014,77.0,PL,Poland
PL22,Slaskie,2015,76.7,PL,Poland
PL22,Slaskie,2016,77.4,PL,Poland
PL22,Slaskie,2017,77.2,PL,Poland
PL22,Slaskie,2018,77.2,PL,Poland
PL41,Wielkopolskie,2009,76.0,PL,Poland
PL41,Wielkopolskie,2010,76.7,PL,Poland
PL41,Wielkopolskie,2011,77.1,PL,Poland
PL41,Wielkopolskie,2012,77.1,PL,Poland
PL41,Wielkopolskie,2013,77.2,PL,Poland
PL41,Wielkopolskie,2014,77.8,PL,Poland
PL41,Wielkopolskie,2015,77.4,PL,Poland
PL41,Wielkopolskie,2016,78.0,PL,Poland
PL41,Wielkopolskie,2017,77.9,PL,Poland
PL41,Wielkopolskie,2018,77.6,PL,Poland
PL42,Zachodniopomorskie,2009,75.4,PL,Poland
PL42,Zachodniopomorskie,2010,76.0,PL,Poland
PL42,Zachodniopomorskie,2011,76.6,PL,Poland
PL42,Zachodniopomorskie,2012,76.8,PL,Poland
PL42,Zachodniopomorskie,2013,76.7,PL,Poland
PL42,Zachodniopomorskie,2014,77.6,PL,Poland
PL42,Zachodniopomorskie,2015,77.4,PL,Poland
PL42,Zachodniopomorskie,2016,77.7,PL,Poland
PL42,Zachodniopomorskie,2017,77.6,PL,Poland
PL42,Zachodniopomorskie,2018,77.3,PL,Poland
PL43,Lubuskie,2009,75.2,PL,Poland
PL43,Lubuskie,2010,76.1,PL,Poland
PL43,Lubuskie,2011,76.0,PL,Poland
PL43,Lubuskie,2012,76.5,PL,Poland
PL43,Lubuskie,2013,76.3,PL,Poland
PL43,Lubuskie,2014,77.4,PL,Poland
PL43,Lubuskie,2015,76.9,PL,Poland
PL43,Lubuskie,2016,77.4,PL,Poland
PL43,Lubuskie,2017,77.3,PL,Poland
PL43,Lubuskie,2018,76.9,PL,Poland
PL51,Dolnoslaskie,2009,75.3,PL,Poland
PL51,Dolnoslaskie,2010,76.2,PL,Poland
PL51,Dolnoslaskie,2011,76.7,PL,Poland
PL51,Dolnoslaskie,2012,76.6,PL,Poland
PL51,Dolnoslaskie,2013,76.9,PL,Poland
PL51,Dolnoslaskie,2014,77.4,PL,Poland
PL51,Dolnoslaskie,2015,77.2,PL,Poland
PL51,Dolnoslaskie,2016,77.7,PL,Poland
PL51,Dolnoslaskie,2017,77.4,PL,Poland
PL51,Dolnoslaskie,2018,77.2,PL,Poland
PL52,Opolskie,2009,76.9,PL,Poland
PL52,Opolskie,2010,77.0,PL,Poland
PL52,Opolskie,2011,77.5,PL,Poland
PL52,Opolskie,2012,77.1,PL,Poland
PL52,Opolskie,2013,77.2,PL,Poland
PL52,Opolskie,2014,78.1,PL,Poland
PL52,Opolskie,2015,77.5,PL,Poland
PL52,Opolskie,2016,78.2,PL,Poland
PL52,Opolskie,2017,77.6,PL,Poland
PL52,Opolskie,2018,78.0,PL,Poland
PL61,Kujawsko-Pomorskie,2009,75.4,PL,Poland
PL61,Kujawsko-Pomorskie,2010,75.7,PL,Poland
PL61,Kujawsko-Pomorskie,2011,76.6,PL,Poland
PL61,Kujawsko-Pomorskie,2012,76.6,PL,Poland
PL61,Kujawsko-Pomorskie,2013,76.9,PL,Poland
PL61,Kujawsko-Pomorskie,2014,77.5,PL,Poland
PL61,Kujawsko-Pomorskie,2015,77.6,PL,Poland
PL61,Kujawsko-Pomorskie,2016,77.8,PL,Poland
PL61,Kujawsko-Pomorskie,2017,77.7,PL,Poland
PL61,Kujawsko-Pomorskie,2018,77.2,PL,Poland
PL62,Warminsko-Mazurskie,2009,75.3,PL,Poland
PL62,Warminsko-Mazurskie,2010,76.1,PL,Poland
PL62,Warminsko-Mazurskie,2011,76.5,PL,Poland
PL62,Warminsko-Mazurskie,2012,76.5,PL,Poland
PL62,Warminsko-Mazurskie,2013,76.3,PL,Poland
PL62,Warminsko-Mazurskie,2014,77.4,PL,Poland
PL62,Warminsko-Mazurskie,2015,77.1,PL,Poland
PL62,Warminsko-Mazurskie,2016,77.1,PL,Poland
PL62,Warminsko-Mazurskie,2017,77.1,PL,Poland
PL62,Warminsko-Mazurskie,2018,76.9,PL,Poland
PL63,Pomorskie,2009,76.5,PL,Poland
PL63,Pomorskie,2010,77.2,PL,Poland
PL63,Pomorskie,2011,77.7,PL,Poland
PL63,Pomorskie,2012,77.3,PL,Poland
PL63,Pomorskie,2013,77.9,PL,Poland
PL63,Pomorskie,2014,78.2,PL,Poland
PL63,Pomorskie,2015,78.0,PL,Poland
PL63,Pomorskie,2016,78.3,PL,Poland
PL63,Pomorskie,2017,78.4,PL,Poland
PL63,Pomorskie,2018,78.2,PL,Poland
PL71,Lódzkie,2009,0.0,PL,Poland
PL71,Lódzkie,2010,0.0,PL,Poland
PL71,Lódzkie,2011,0.0,PL,Poland
PL71,Lódzkie,2012,0.0,PL,Poland
PL71,Lódzkie,2013,75.4,PL,Poland
PL71,Lódzkie,2014,76.3,PL,Poland
PL71,Lódzkie,2015,75.9,PL,Poland
PL71,Lódzkie,2016,76.5,PL,Poland
PL71,Lódzkie,2017,76.4,PL,Poland
PL71,Lódzkie,2018,76.3,PL,Poland
PL72,Swietokrzyskie,2009,0.0,PL,Poland
PL72,Swietokrzyskie,2010,0.0,PL,Poland
PL72,Swietokrzyskie,2011,0.0,PL,Poland
PL72,Swietokrzyskie,2012,0.0,PL,Poland
PL72,Swietokrzyskie,2013,77.1,PL,Poland
PL72,Swietokrzyskie,2014,77.9,PL,Poland
PL72,Swietokrzyskie,2015,77.4,PL,Poland
PL72,Swietokrzyskie,2016,77.9,PL,Poland
PL72,Swietokrzyskie,2017,77.9,PL,Poland
PL72,Swietokrzyskie,2018,77.7,PL,Poland
PL81,Lubelskie,2009,0.0,PL,Poland
PL81,Lubelskie,2010,0.0,PL,Poland
PL81,Lubelskie,2011,0.0,PL,Poland
PL81,Lubelskie,2012,0.0,PL,Poland
PL81,Lubelskie,2013,77.1,PL,Poland
PL81,Lubelskie,2014,77.8,PL,Poland
PL81,Lubelskie,2015,77.8,PL,Poland
PL81,Lubelskie,2016,78.2,PL,Poland
PL81,Lubelskie,2017,77.8,PL,Poland
PL81,Lubelskie,2018,77.8,PL,Poland
PL82,Podkarpackie,2009,0.0,PL,Poland
PL82,Podkarpackie,2010,0.0,PL,Poland
PL82,Podkarpackie,2011,0.0,PL,Poland
PL82,Podkarpackie,2012,0.0,PL,Poland
PL82,Podkarpackie,2013,78.6,PL,Poland
PL82,Podkarpackie,2014,79.0,PL,Poland
PL82,Podkarpackie,2015,78.7,PL,Poland
PL82,Podkarpackie,2016,79.2,PL,Poland
PL82,Podkarpackie,2017,79.4,PL,Poland
PL82,Podkarpackie,2018,79.4,PL,Poland
PL84,Podlaskie,2009,0.0,PL,Poland
PL84,Podlaskie,2010,0.0,PL,Poland
PL84,Podlaskie,2011,0.0,PL,Poland
PL84,Podlaskie,2012,0.0,PL,Poland
PL84,Podlaskie,2013,77.7,PL,Poland
PL84,Podlaskie,2014,78.4,PL,Poland
PL84,Podlaskie,2015,78.2,PL,Poland
PL84,Podlaskie,2016,78.4,PL,Poland
PL84,Podlaskie,2017,78.5,PL,Poland
PL84,Podlaskie,2018,78.2,PL,Poland
PL91,Warszawski stoleczny,2009,0.0,PL,Poland
PL91,Warszawski stoleczny,2010,0.0,PL,Poland
PL91,Warszawski stoleczny,2011,0.0,PL,Poland
PL91,Warszawski stoleczny,2012,0.0,PL,Poland
PL91,Warszawski stoleczny,2013,0.0,PL,Poland
PL91,Warszawski stoleczny,2014,79.3,PL,Poland
PL91,Warszawski stoleczny,2015,79.2,PL,Poland
PL91,Warszawski stoleczny,2016,79.5,PL,Poland
PL91,Warszawski stoleczny,2017,79.3,PL,Poland
PL91,Warszawski stoleczny,2018,79.1,PL,Poland
PL92,Mazowiecki regionalny,2009,0.0,PL,Poland
PL92,Mazowiecki regionalny,2010,0.0,PL,Poland
PL92,Mazowiecki regionalny,2011,0.0,PL,Poland
PL92,Mazowiecki regionalny,2012,0.0,PL,Poland
PL92,Mazowiecki regionalny,2013,0.0,PL,Poland
PL92,Mazowiecki regionalny,2014,76.8,PL,Poland
PL92,Mazowiecki regionalny,2015,76.8,PL,Poland
PL92,Mazowiecki regionalny,2016,77.0,PL,Poland
PL92,Mazowiecki regionalny,2017,76.8,PL,Poland
PL92,Mazowiecki regionalny,2018,76.8,PL,Poland
PT11,Norte,2009,80.2,PT,Portugal
PT11,Norte,2010,80.5,PT,Portugal
PT11,Norte,2011,81.0,PT,Portugal
PT11,Norte,2012,80.9,PT,Portugal
PT11,Norte,2013,81.3,PT,Portugal
PT11,Norte,2014,81.7,PT,Portugal
PT11,Norte,2015,81.7,PT,Portugal
PT11,Norte,2016,81.7,PT,Portugal
PT11,Norte,2017,82.0,PT,Portugal
PT11,Norte,2018,82.0,PT,Portugal
PT15,Algarve,2009,79.3,PT,Portugal
PT15,Algarve,2010,80.3,PT,Portugal
PT15,Algarve,2011,80.3,PT,Portugal
PT15,Algarve,2012,80.3,PT,Portugal
PT15,Algarve,2013,80.6,PT,Portugal
PT15,Algarve,2014,80.9,PT,Portugal
PT15,Algarve,2015,80.8,PT,Portugal
PT15,Algarve,2016,80.3,PT,Portugal
PT15,Algarve,2017,80.3,PT,Portugal
PT15,Algarve,2018,80.3,PT,Portugal
PT16,Centro (PT),2009,80.2,PT,Portugal
PT16,Centro (PT),2010,80.4,PT,Portugal
PT16,Centro (PT),2011,80.9,PT,Portugal
PT16,Centro (PT),2012,80.6,PT,Portugal
PT16,Centro (PT),2013,81.0,PT,Portugal
PT16,Centro (PT),2014,81.5,PT,Portugal
PT16,Centro (PT),2015,81.5,PT,Portugal
PT16,Centro (PT),2016,81.5,PT,Portugal
PT16,Centro (PT),2017,81.6,PT,Portugal
PT16,Centro (PT),2018,81.8,PT,Portugal
PT17,Área Metropolitana de Lisboa,2009,79.8,PT,Portugal
PT17,Área Metropolitana de Lisboa,2010,80.1,PT,Portugal
PT17,Área Metropolitana de Lisboa,2011,81.0,PT,Portugal
PT17,Área Metropolitana de Lisboa,2012,81.0,PT,Portugal
PT17,Área Metropolitana de Lisboa,2013,81.3,PT,Portugal
PT17,Área Metropolitana de Lisboa,2014,81.7,PT,Portugal
PT17,Área Metropolitana de Lisboa,2015,81.6,PT,Portugal
PT17,Área Metropolitana de Lisboa,2016,81.7,PT,Portugal
PT17,Área Metropolitana de Lisboa,2017,82.0,PT,Portugal
PT17,Área Metropolitana de Lisboa,2018,81.7,PT,Portugal
PT18,Alentejo,2009,78.9,PT,Portugal
PT18,Alentejo,2010,79.3,PT,Portugal
PT18,Alentejo,2011,79.9,PT,Portugal
PT18,Alentejo,2012,79.9,PT,Portugal
PT18,Alentejo,2013,80.2,PT,Portugal
PT18,Alentejo,2014,80.8,PT,Portugal
PT18,Alentejo,2015,80.2,PT,Portugal
PT18,Alentejo,2016,80.2,PT,Portugal
PT18,Alentejo,2017,80.8,PT,Portugal
PT18,Alentejo,2018,80.8,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2009,75.7,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2010,76.2,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2011,76.7,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2012,77.5,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2013,76.7,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2014,77.5,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2015,77.8,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2016,77.6,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2017,78.5,PT,Portugal
PT20,Região Autónoma dos Açores (PT),2018,78.1,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2009,76.5,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2010,76.8,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2011,77.8,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2012,77.6,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2013,78.4,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2014,77.4,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2015,78.3,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2016,78.5,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2017,79.0,PT,Portugal
PT30,Região Autónoma da Madeira (PT),2018,78.7,PT,Portugal
RO11,Nord-Vest,2009,73.0,RO,Romania
RO11,Nord-Vest,2010,73.5,RO,Romania
RO11,Nord-Vest,2011,74.1,RO,Romania
RO11,Nord-Vest,2012,74.1,RO,Romania
RO11,Nord-Vest,2013,74.8,RO,Romania
RO11,Nord-Vest,2014,74.8,RO,Romania
RO11,Nord-Vest,2015,74.6,RO,Romania
RO11,Nord-Vest,2016,75.3,RO,Romania
RO11,Nord-Vest,2017,75.2,RO,Romania
RO11,Nord-Vest,2018,75.2,RO,Romania
RO12,Centru,2009,73.9,RO,Romania
RO12,Centru,2010,74.4,RO,Romania
RO12,Centru,2011,74.8,RO,Romania
RO12,Centru,2012,75.0,RO,Romania
RO12,Centru,2013,75.7,RO,Romania
RO12,Centru,2014,75.5,RO,Romania
RO12,Centru,2015,75.5,RO,Romania
RO12,Centru,2016,75.8,RO,Romania
RO12,Centru,2017,75.9,RO,Romania
RO12,Centru,2018,75.8,RO,Romania
RO21,Nord-Est,2009,73.4,RO,Romania
RO21,Nord-Est,2010,73.3,RO,Romania
RO21,Nord-Est,2011,74.3,RO,Romania
RO21,Nord-Est,2012,73.8,RO,Romania
RO21,Nord-Est,2013,74.6,RO,Romania
RO21,Nord-Est,2014,74.3,RO,Romania
RO21,Nord-Est,2015,74.3,RO,Romania
RO21,Nord-Est,2016,74.6,RO,Romania
RO21,Nord-Est,2017,74.5,RO,Romania
RO21,Nord-Est,2018,74.1,RO,Romania
RO22,Sud-Est,2009,73.4,RO,Romania
RO22,Sud-Est,2010,73.4,RO,Romania
RO22,Sud-Est,2011,74.1,RO,Romania
RO22,Sud-Est,2012,73.8,RO,Romania
RO22,Sud-Est,2013,74.5,RO,Romania
RO22,Sud-Est,2014,74.2,RO,Romania
RO22,Sud-Est,2015,74.7,RO,Romania
RO22,Sud-Est,2016,74.4,RO,Romania
RO22,Sud-Est,2017,74.6,RO,Romania
RO22,Sud-Est,2018,74.5,RO,Romania
RO31,Sud - Muntenia,2009,73.2,RO,Romania
RO31,Sud - Muntenia,2010,73.6,RO,Romania
RO31,Sud - Muntenia,2011,74.3,RO,Romania
RO31,Sud - Muntenia,2012,74.5,RO,Romania
RO31,Sud - Muntenia,2013,75.1,RO,Romania
RO31,Sud - Muntenia,2014,75.0,RO,Romania
RO31,Sud - Muntenia,2015,75.1,RO,Romania
RO31,Sud - Muntenia,2016,75.1,RO,Romania
RO31,Sud - Muntenia,2017,75.2,RO,Romania
RO31,Sud - Muntenia,2018,75.3,RO,Romania
RO32,Bucuresti - Ilfov,2009,75.5,RO,Romania
RO32,Bucuresti - Ilfov,2010,75.7,RO,Romania
RO32,Bucuresti - Ilfov,2011,76.1,RO,Romania
RO32,Bucuresti - Ilfov,2012,76.0,RO,Romania
RO32,Bucuresti - Ilfov,2013,76.6,RO,Romania
RO32,Bucuresti - Ilfov,2014,76.7,RO,Romania
RO32,Bucuresti - Ilfov,2015,76.7,RO,Romania
RO32,Bucuresti - Ilfov,2016,76.7,RO,Romania
RO32,Bucuresti - Ilfov,2017,76.7,RO,Romania
RO32,Bucuresti - Ilfov,2018,76.9,RO,Romania
RO41,Sud-Vest Oltenia,2009,73.3,RO,Romania
RO41,Sud-Vest Oltenia,2010,73.7,RO,Romania
RO41,Sud-Vest Oltenia,2011,74.5,RO,Romania
RO41,Sud-Vest Oltenia,2012,74.4,RO,Romania
RO41,Sud-Vest Oltenia,2013,75.1,RO,Romania
RO41,Sud-Vest Oltenia,2014,74.8,RO,Romania
RO41,Sud-Vest Oltenia,2015,75.0,RO,Romania
RO41,Sud-Vest Oltenia,2016,75.7,RO,Romania
RO41,Sud-Vest Oltenia,2017,75.5,RO,Romania
RO41,Sud-Vest Oltenia,2018,76.1,RO,Romania
RO42,Vest,2009,73.1,RO,Romania
RO42,Vest,2010,73.3,RO,Romania
RO42,Vest,2011,74.1,RO,Romania
RO42,Vest,2012,74.3,RO,Romania
RO42,Vest,2013,74.8,RO,Romania
RO42,Vest,2014,74.6,RO,Romania
RO42,Vest,2015,74.5,RO,Romania
RO42,Vest,2016,75.2,RO,Romania
RO42,Vest,2017,74.7,RO,Romania
RO42,Vest,2018,75.4,RO,Romania
RS11,Beogradski region,2009,0.0,RS,Serbia
RS11,Beogradski region,2010,0.0,RS,Serbia
RS11,Beogradski region,2011,0.0,RS,Serbia
RS11,Beogradski region,2012,0.0,RS,Serbia
RS11,Beogradski region,2013,0.0,RS,Serbia
RS11,Beogradski region,2014,0.0,RS,Serbia
RS11,Beogradski region,2015,0.0,RS,Serbia
RS11,Beogradski region,2016,0.0,RS,Serbia
RS11,Beogradski region,2017,76.8,RS,Serbia
RS11,Beogradski region,2018,77.0,RS,Serbia
RS12,Region Vojvodine,2009,0.0,RS,Serbia
RS12,Region Vojvodine,2010,0.0,RS,Serbia
RS12,Region Vojvodine,2011,0.0,RS,Serbia
RS12,Region Vojvodine,2012,0.0,RS,Serbia
RS12,Region Vojvodine,2013,0.0,RS,Serbia
RS12,Region Vojvodine,2014,0.0,RS,Serbia
RS12,Region Vojvodine,2015,0.0,RS,Serbia
RS12,Region Vojvodine,2016,0.0,RS,Serbia
RS12,Region Vojvodine,2017,74.8,RS,Serbia
RS12,Region Vojvodine,2018,75.2,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2009,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2010,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2011,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2012,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2013,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2014,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2015,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2016,0.0,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2017,75.8,RS,Serbia
RS21,Region Sumadije i Zapadne Srbije,2018,76.3,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2009,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2010,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2011,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2012,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2013,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2014,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2015,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2016,0.0,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2017,75.2,RS,Serbia
RS22,Region Juzne i Istocne Srbije,2018,75.3,RS,Serbia
SE11,Stockholm,2009,82.1,SE,Sweden
SE11,Stockholm,2010,82.0,SE,Sweden
SE11,Stockholm,2011,82.3,SE,Sweden
SE11,Stockholm,2012,82.4,SE,Sweden
SE11,Stockholm,2013,82.8,SE,Sweden
SE11,Stockholm,2014,82.7,SE,Sweden
SE11,Stockholm,2015,82.7,SE,Sweden
SE11,Stockholm,2016,82.9,SE,Sweden
SE11,Stockholm,2017,83.1,SE,Sweden
SE11,Stockholm,2018,83.0,SE,Sweden
SE12,Östra Mellansverige,2009,81.2,SE,Sweden
SE12,Östra Mellansverige,2010,81.8,SE,Sweden
SE12,Östra Mellansverige,2011,81.8,SE,Sweden
SE12,Östra Mellansverige,2012,81.7,SE,Sweden
SE12,Östra Mellansverige,2013,81.8,SE,Sweden
SE12,Östra Mellansverige,2014,82.5,SE,Sweden
SE12,Östra Mellansverige,2015,82.4,SE,Sweden
SE12,Östra Mellansverige,2016,82.3,SE,Sweden
SE12,Östra Mellansverige,2017,82.4,SE,Sweden
SE12,Östra Mellansverige,2018,82.5,SE,Sweden
SE21,Småland med öarna,2009,81.8,SE,Sweden
SE21,Småland med öarna,2010,81.8,SE,Sweden
SE21,Småland med öarna,2011,81.9,SE,Sweden
SE21,Småland med öarna,2012,81.9,SE,Sweden
SE21,Småland med öarna,2013,82.2,SE,Sweden
SE21,Småland med öarna,2014,82.7,SE,Sweden
SE21,Småland med öarna,2015,82.4,SE,Sweden
SE21,Småland med öarna,2016,82.7,SE,Sweden
SE21,Småland med öarna,2017,82.6,SE,Sweden
SE21,Småland med öarna,2018,82.8,SE,Sweden
SE22,Sydsverige,2009,81.7,SE,Sweden
SE22,Sydsverige,2010,81.7,SE,Sweden
SE22,Sydsverige,2011,82.1,SE,Sweden
SE22,Sydsverige,2012,81.6,SE,Sweden
SE22,Sydsverige,2013,82.0,SE,Sweden
SE22,Sydsverige,2014,82.2,SE,Sweden
SE22,Sydsverige,2015,82.4,SE,Sweden
SE22,Sydsverige,2016,82.4,SE,Sweden
SE22,Sydsverige,2017,82.4,SE,Sweden
SE22,Sydsverige,2018,82.5,SE,Sweden
SE23,Västsverige,2009,81.7,SE,Sweden
SE23,Västsverige,2010,81.7,SE,Sweden
SE23,Västsverige,2011,82.0,SE,Sweden
SE23,Västsverige,2012,82.0,SE,Sweden
SE23,Västsverige,2013,82.1,SE,Sweden
SE23,Västsverige,2014,82.4,SE,Sweden
SE23,Västsverige,2015,82.5,SE,Sweden
SE23,Västsverige,2016,82.4,SE,Sweden
SE23,Västsverige,2017,82.5,SE,Sweden
SE23,Västsverige,2018,82.7,SE,Sweden
SE31,Norra Mellansverige,2009,80.6,SE,Sweden
SE31,Norra Mellansverige,2010,81.1,SE,Sweden
SE31,Norra Mellansverige,2011,81.5,SE,Sweden
SE31,Norra Mellansverige,2012,81.1,SE,Sweden
SE31,Norra Mellansverige,2013,81.6,SE,Sweden
SE31,Norra Mellansverige,2014,81.7,SE,Sweden
SE31,Norra Mellansverige,2015,81.2,SE,Sweden
SE31,Norra Mellansverige,2016,81.8,SE,Sweden
SE31,Norra Mellansverige,2017,82.0,SE,Sweden
SE31,Norra Mellansverige,2018,82.2,SE,Sweden
SE32,Mellersta Norrland,2009,80.6,SE,Sweden
SE32,Mellersta Norrland,2010,80.7,SE,Sweden
SE32,Mellersta Norrland,2011,80.7,SE,Sweden
SE32,Mellersta Norrland,2012,81.2,SE,Sweden
SE32,Mellersta Norrland,2013,80.9,SE,Sweden
SE32,Mellersta Norrland,2014,81.1,SE,Sweden
SE32,Mellersta Norrland,2015,80.9,SE,Sweden
SE32,Mellersta Norrland,2016,81.7,SE,Sweden
SE32,Mellersta Norrland,2017,81.4,SE,Sweden
SE32,Mellersta Norrland,2018,82.0,SE,Sweden
SE33,Övre Norrland,2009,81.1,SE,Sweden
SE33,Övre Norrland,2010,81.1,SE,Sweden
SE33,Övre Norrland,2011,81.1,SE,Sweden
SE33,Övre Norrland,2012,81.0,SE,Sweden
SE33,Övre Norrland,2013,81.1,SE,Sweden
SE33,Övre Norrland,2014,81.5,SE,Sweden
SE33,Övre Norrland,2015,81.4,SE,Sweden
SE33,Övre Norrland,2016,81.8,SE,Sweden
SE33,Övre Norrland,2017,81.9,SE,Sweden
SE33,Övre Norrland,2018,81.7,SE,Sweden
SI03,Vzhodna Slovenija,2009,78.4,SI,Slovenia
SI03,Vzhodna Slovenija,2010,78.9,SI,Slovenia
SI03,Vzhodna Slovenija,2011,79.0,SI,Slovenia
SI03,Vzhodna Slovenija,2012,79.4,SI,Slovenia
SI03,Vzhodna Slovenija,2013,79.5,SI,Slovenia
SI03,Vzhodna Slovenija,2014,80.3,SI,Slovenia
SI03,Vzhodna Slovenija,2015,79.8,SI,Slovenia
SI03,Vzhodna Slovenija,2016,80.2,SI,Slovenia
SI03,Vzhodna Slovenija,2017,80.3,SI,Slovenia
SI03,Vzhodna Slovenija,2018,80.5,SI,Slovenia
SI04,Zahodna Slovenija,2009,80.5,SI,Slovenia
SI04,Zahodna Slovenija,2010,81.0,SI,Slovenia
SI04,Zahodna Slovenija,2011,81.6,SI,Slovenia
SI04,Zahodna Slovenija,2012,81.4,SI,Slovenia
SI04,Zahodna Slovenija,2013,81.7,SI,Slovenia
SI04,Zahodna Slovenija,2014,82.4,SI,Slovenia
SI04,Zahodna Slovenija,2015,82.3,SI,Slovenia
SI04,Zahodna Slovenija,2016,82.6,SI,Slovenia
SI04,Zahodna Slovenija,2017,82.3,SI,Slovenia
SI04,Zahodna Slovenija,2018,82.7,SI,Slovenia
SK01,Bratislavský kraj,2009,77.1,SK,Slovakia
SK01,Bratislavský kraj,2010,77.0,SK,Slovakia
SK01,Bratislavský kraj,2011,77.8,SK,Slovakia
SK01,Bratislavský kraj,2012,78.0,SK,Slovakia
SK01,Bratislavský kraj,2013,78.1,SK,Slovakia
SK01,Bratislavský kraj,2014,78.7,SK,Slovakia
SK01,Bratislavský kraj,2015,78.5,SK,Slovakia
SK01,Bratislavský kraj,2016,78.9,SK,Slovakia
SK01,Bratislavský kraj,2017,78.6,SK,Slovakia
SK01,Bratislavský kraj,2018,78.8,SK,Slovakia
SK02,Západné Slovensko,2009,75.3,SK,Slovakia
SK02,Západné Slovensko,2010,75.8,SK,Slovakia
SK02,Západné Slovensko,2011,76.1,SK,Slovakia
SK02,Západné Slovensko,2012,76.4,SK,Slovakia
SK02,Západné Slovensko,2013,76.8,SK,Slovakia
SK02,Západné Slovensko,2014,76.9,SK,Slovakia
SK02,Západné Slovensko,2015,76.9,SK,Slovakia
SK02,Západné Slovensko,2016,77.2,SK,Slovakia
SK02,Západné Slovensko,2017,77.2,SK,Slovakia
SK02,Západné Slovensko,2018,77.4,SK,Slovakia
SK03,Stredné Slovensko,2009,74.8,SK,Slovakia
SK03,Stredné Slovensko,2010,75.1,SK,Slovakia
SK03,Stredné Slovensko,2011,75.8,SK,Slovakia
SK03,Stredné Slovensko,2012,75.8,SK,Slovakia
SK03,Stredné Slovensko,2013,76.2,SK,Slovakia
SK03,Stredné Slovensko,2014,76.8,SK,Slovakia
SK03,Stredné Slovensko,2015,76.3,SK,Slovakia
SK03,Stredné Slovensko,2016,77.0,SK,Slovakia
SK03,Stredné Slovensko,2017,77.1,SK,Slovakia
SK03,Stredné Slovensko,2018,77.1,SK,Slovakia
SK04,Východné Slovensko,2009,75.1,SK,Slovakia
SK04,Východné Slovensko,2010,75.2,SK,Slovakia
SK04,Východné Slovensko,2011,75.7,SK,Slovakia
SK04,Východné Slovensko,2012,75.9,SK,Slovakia
SK04,Východné Slovensko,2013,76.2,SK,Slovakia
SK04,Východné Slovensko,2014,76.6,SK,Slovakia
SK04,Východné Slovensko,2015,76.3,SK,Slovakia
SK04,Východné Slovensko,2016,77.2,SK,Slovakia
