DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2014,30.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2015,31.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2016,33.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2017,35.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2018,36.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2019,37.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2020,36.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IS,2021,35.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2012,13.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2013,14.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2014,15.0,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2015,15.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2016,15.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2017,16.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2018,17.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2019,17.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2020,17.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,IT,2021,17.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2012,28.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2013,29.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2014,31.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2015,33.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2016,34.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2017,34.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2018,36.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2019,37.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2020,38.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LT,2021,39.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2012,33.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2013,35.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2014,39.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2015,35.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2016,36.4,u
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2017,34.1,u
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2018,38.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2019,41.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2020,40.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LU,2021,44.5,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2012,25.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2013,27.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2014,26.9,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2015,28.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2016,29.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2017,30.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2018,30.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2019,31.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2020,33.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,LV,2021,34.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2012,17.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2013,18.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2014,20.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2015,20.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2016,21.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2017,20.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2018,20.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2019,21.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2020,21.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,ME,2021,,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2012,15.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2013,15.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2014,15.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2015,16.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2016,17.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2017,18.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2018,17.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2019,18.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2020,20.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MK,2021,,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2012,16.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2013,17.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2014,19.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2015,19.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2016,20.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2017,22.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2018,24.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2019,27.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2020,28.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,MT,2021,29.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2012,28.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2013,29.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2014,29.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2015,30.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2016,31.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2017,32.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2018,33.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2019,34.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2020,36.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NL,2021,37.5,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2012,33.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2013,34.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2014,36.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2015,36.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2016,36.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2017,36.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2018,37.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2019,37.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2020,38.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,NO,2021,40.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2012,21.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2013,22.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2014,23.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2015,24.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2016,25.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2017,26.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2018,27.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2019,28.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2020,28.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PL,2021,29.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2012,16.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2013,17.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2014,19.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2015,20.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2016,21.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2017,21.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2018,22.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2019,23.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2020,25.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,PT,2021,28.3,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2012,13.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2013,13.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2014,14.2,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2015,15.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2016,15.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2017,15.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2018,15.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2019,16.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2020,16.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RO,2021,16.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2012,15.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2013,16.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2014,17.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2015,18.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2016,19.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2017,19.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2018,20.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2019,20.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2020,21.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,RS,2021,21.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2012,30.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2013,31.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2014,32.8,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2015,34.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2016,35.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2017,36.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2018,37.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2019,37.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2020,38.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SE,2021,39.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2012,23.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2013,24.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2014,25.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2015,26.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2016,27.2,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2017,28.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2018,28.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2019,29.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2020,31.5,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SI,2021,35.4,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2012,17.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2013,17.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2014,18.1,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2015,18.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2016,19.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2017,20.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2018,22.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2019,23.1,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2020,23.9,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,SK,2021,24.7,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2012,12.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2013,13.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2014,13.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2015,14.8,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2016,16.0,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2017,16.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2018,17.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2019,18.4,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2020,19.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,TR,2021,,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2012,34.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2013,35.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2014,36.6,b
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2015,37.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2016,38.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2017,38.7,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2018,39.3,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2019,40.6,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2020,,
ESTAT:EDAT_LFSE_03(1.0),15/02/23 23:00:00,A,T,Y15-64,PC,ED5-8,UK,2021,,
